ISO3,Region.Name,Income.group,Developed.Developing,TimePeriod,GDP.nominal..USD.million.,Foreign.direct.investment..net.inflows....of.GDP.,Pop..million.,Total.function_per_capita,Economic.affairs_per_capita,Agriculture..forestry..fishing.and.hunting_per_capita,Fuel.and.energy_per_capita,Mining..manufacturing.and.construction_per_capita,Transport_per_capita,Communication_per_capita,Environment.protection_per_capita,Housing.and.community.amenities_per_capita,Health_per_capita,Education_per_capita,Social.protection_per_capita,Special.others_per_capita,X1.78,X1.79,X1.80,X1.82,X1.81,X1.83,X1.84,X1.85,X1.77,X1.61,X1.59,X1.60,X1.64,X1.63,X1.62,X1.58,X1.56,X1.57,X1.65,X1.67,X1.66,X1.68,X1.69,X1.70,X1.72,X1.71,X1.73,X1.75,X1.76,X1.74,X1.14,X1.16,X1.17,X1.18,X1.19,X1.20,X1.21,X1.22,X1.23,X1.24,X1.25,X1.26,X1.27,X1.28,X1.32,X1.33,X1.34,X1.29,X1.30,X1.31,X1.35,X1.36,X1.37,X1.38,X1.39,X1.40,X1.41,X1.42,X1.43,X1.44,X1.45,X1.46,X1.47,X1.48,X1.49,X1.50,X1.51,X1.52,X1.53,X1.54,X1.55,X1.15,X1.1,X1.2,X1.3,X1.6,X1.8,X1.10,X1.12,X1.4,X1.7,X1.9,X1.11,X1.13,X1.5
ISR,Asia and Oceania,High income,Developed economies,2000,1.36409E+11,5.100428124,6111190,9861.254518,602.0104104,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,117.8166609,50.39934939,1083.422378,1532.598397,2465.149995,4010.020962,NA,NA,NA,NA,NA,NA,NA,NA,99.7,393,718,325,7.4,6.4,6.9,6,5.6,5.2,871,478,393,99.76122284,99.54066467,99.78250122,NA,NA,NA,79.00970459,80.55471039,80.41880035,93,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,15.5,18.5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2001,1.34891E+11,1.31344493,6259982,10115.04506,581.7908103,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,124.7607421,104.4731439,1107.191682,1563.103536,2594.096916,4039.787974,NA,NA,NA,NA,NA,NA,NA,NA,99.7,385,708,323,7,6.2,6.6,5.7,5.4,5,862,471,391,99.76138306,99.54066467,99.78250122,NA,NA,NA,79.66020203,81.22977448,81.09270477,92,NA,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,16.1,19,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2002,1.25215E+11,1.264093759,6387720,9970.850319,570.7826893,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,114.1252278,99.72259272,1008.184454,1423.356064,2326.964864,4427.870977,NA,NA,NA,NA,NA,NA,NA,NA,99.7,376,692,316,6.8,5.9,6.3,5.4,5.1,4.8,845,461,384,99.74845886,99.53431702,99.7687912,NA,NA,NA,80.31279755,81.9070282,81.76880646,90,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,16.8,19.5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2003,1.31278E+11,2.530807142,6502820,9342.56215,585.7458764,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,123.0235498,114.2581219,1027.246641,1398.162643,2347.596889,3746.528429,NA,NA,NA,NA,NA,NA,NA,NA,99.7,371,682,311,6.5,5.7,6.1,5.2,4.9,4.6,834,455,379,99.73552704,99.52797699,99.75507355,NA,NA,NA,80.96749115,82.58647919,82.4471283,93,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,17.4,19.9,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2004,1.39926E+11,2.106363363,6615087,9260.34684,425.0888915,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,117.0052639,112.4701761,1057.128954,1394.237143,2256.206154,3898.059088,NA,NA,NA,NA,NA,NA,NA,NA,99.7,359,659,300,6.2,5.4,5.8,5,4.7,4.4,809,442,367,99.72258759,99.52163696,99.74136353,NA,NA,NA,81.62427521,83.26812744,83.12767029,95,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,18,20.3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2005,1.47346E+11,3.270039227,6728206,9431.191613,487.9458209,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,127.2255933,115.929863,1086.91678,1389.523448,2298.086592,3925.712144,NA,NA,NA,NA,NA,NA,NA,NA,99.7,341,625,284,5.9,5.2,5.6,4.8,4.5,4.2,773,423,350,99.70963287,99.51528931,99.72764587,NA,NA,NA,82.28314972,83.9519577,83.81040955,93,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,18.5,20.7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2006,1.58706E+11,9.070784343,6844032,9819.504058,618.3489499,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,131.9397688,94.24269203,1127.843938,1438.333427,2391.572687,4017.076484,NA,NA,NA,NA,NA,NA,NA,NA,99.7,331,605,274,5.7,4.9,5.3,4.6,4.3,4,748,410,338,99.69667053,99.50894928,99.71393585,NA,NA,NA,82.94412231,84.63799286,84.49536133,95,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,19.1,21.1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2007,1.8445E+11,4.770009217,6962455,10809.9801,644.1693339,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,149.2289717,82.01130205,1239.218063,1634.911823,2680.232763,4380.064216,NA,NA,NA,NA,NA,NA,NA,NA,99.7,325,593,268,5.5,4.7,5.1,4.4,4.1,3.8,733,402,331,99.68370056,99.50260925,99.7002182,NA,NA,NA,83.60719299,85.32621002,85.18251801,95,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,19.6,21.5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2008,2.20951E+11,4.650216111,7082620,13089.93,790.8090509,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,188.2071889,76.80773499,1487.443912,2006.884458,3200.651736,5338.984726,NA,NA,NA,NA,NA,NA,NA,NA,99.7,321,585,264,5.3,4.5,4.9,4.2,3.9,3.7,720,395,325,99.67071533,99.4962616,99.68650818,NA,NA,NA,84.2723465,86.01663208,85.87188721,94,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,20,21.7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2009,2.13111E+11,2.161797373,7206096,12433.36198,819.7226348,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,165.8318179,56.06364389,1424.349606,1904.221093,3224.769695,4838.403485,NA,NA,NA,NA,NA,NA,NA,NA,99.7,317,579,262,5.1,4.4,4.7,4.1,3.8,3.5,711,390,321,99.65772247,99.48992157,99.67279053,NA,NA,NA,84.93960571,86.70923615,86.56346893,96,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,20.4,22,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2010,2.39373E+11,2.91800203,7336735,13167.57386,787.4074776,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,197.6355968,10.76773251,1596.759321,2128.058326,3483.429618,4963.515787,NA,NA,NA,NA,NA,NA,NA,NA,99.7,316,576,260,4.9,4.2,4.6,3.9,3.7,3.4,707,388,319,99.64473724,99.48358154,99.65908051,NA,NA,NA,85.60895538,87.4040451,87.25731659,95,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,20.8,22.2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2011,2.67739E+11,3.23202858,7471023,14321.5996,965.9989,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,205.4604838,43.23985053,1737.646906,2318.42413,3740.85316,5366.199515,NA,NA,NA,NA,NA,NA,NA,NA,99.7,311,568,257,4.7,4.1,4.4,3.8,3.5,3.3,698,383,315,99.63173676,99.47723389,99.64536285,NA,NA,NA,86.25474548,88.1010437,87.95134735,94,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,21,22.3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2012,2.63172E+11,3.426481541,7607780,13898.79834,859.1205319,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,199.5325837,75.71196854,1701.153293,2330.377587,3693.45591,5039.446461,NA,NA,NA,NA,NA,NA,NA,NA,99.7,305,557,252,4.6,4,4.3,3.7,3.4,3.2,687,377,310,99.61872864,99.47089386,99.63165283,NA,NA,NA,86.88506317,88.80023193,88.64625549,94,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,21.3,22.4,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2013,2.98045E+11,3.973334228,7749379,15524.59881,1067.182286,57.81108396,38.45469424,72.65098274,726.7679126,7.871598486,219.5014594,49.93948547,1914.863114,2637.759748,4092.069829,5706.908902,NA,NA,NA,NA,NA,NA,NA,NA,99.7,300,547,247,4.4,3.8,4.1,3.6,3.3,3.1,676,371,305,99.60571289,99.46455383,99.61793518,NA,NA,NA,87.51722717,89.50161743,89.34347534,96,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,21.5,22.5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2014,3.14377E+11,1.924156347,7897179,15504.77709,1024.163185,52.29715573,13.16925955,82.56112721,664.0345875,3.925452367,224.8904324,65.97292527,2012.617417,2723.250923,4159.333352,5502.851081,NA,NA,NA,NA,NA,NA,NA,NA,99.7,297,540,243,4.3,3.7,4,3.5,3.2,3,668,368,300,99.59269714,99.45820618,99.60422516,NA,NA,NA,88.15126038,90.20519257,90.04301453,95,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.7,22.6,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2015,3.02839E+11,3.743408874,8052908,14366.73559,965.9864486,56.74968595,64.69712556,60.35086952,588.8556035,6.208937194,211.9731158,62.46269316,1896.581955,2556.4678,3951.491809,4997.946084,NA,NA,NA,NA,NA,NA,NA,NA,99.7,294,535,241,4.2,3.6,3.9,3.4,3.1,2.9,662,364,298,99.57967377,99.45186615,99.59050751,NA,NA,NA,88.78713989,90.91096497,90.74486542,95,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,21.9,22.7,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2016,3.21083E+11,3.733693469,8210005,15075.50848,984.8958679,50.30447606,105.2374511,42.75271452,639.5854814,2.801459926,214.4943882,58.95246105,2034.590722,2673.07998,4100.971924,5157.731329,NA,NA,NA,NA,NA,NA,NA,NA,99.7,292,530,238,4.1,3.5,3.8,3.3,3.1,2.8,656,361,295,99.56663513,99.44552612,99.57679749,NA,NA,NA,89.42488098,91.618927,91.44902039,94,NA,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,22.1,22.8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2017,3.57361E+11,4.727103685,8361797,16699.87922,1100.002786,61.58963199,45.444777,60.75249136,803.1766377,2.870196442,232.6055033,64.78735087,2267.455189,2988.472454,4649.718236,5640.77315,NA,NA,NA,NA,NA,NA,NA,NA,99.7,289,525,236,4,3.5,3.7,3.2,3,2.8,651,359,292,99.55358887,99.43917847,99.56308746,NA,NA,NA,90.06447601,92.3290863,92.15552521,98,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,22.3,22.9,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2018,3.75471E+11,5.730031081,8510067,17598.56885,1214.091499,62.63170431,65.45189362,48.64826564,801.0512726,3.877760304,238.8935363,70.62224069,2351.332839,3130.997676,4794.321831,6030.857336,NA,NA,NA,NA,NA,NA,NA,NA,99.7,285,517,232,3.9,3.4,3.7,3.1,2.9,2.7,642,354,288,99.54053497,99.43283844,99.54936981,NA,NA,NA,90.70593262,93.04143524,92.86435699,98,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,22.6,23,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2019,3.99209E+11,4.349270933,8657474,18200.22792,1298.184667,67.68717989,43.43068197,43.31517484,1014.730163,3.696228253,251.8055497,89.28701374,2473.354237,3238.473485,5058.05735,5946.422709,NA,NA,NA,NA,NA,NA,NA,NA,99.7,278,503,225,3.9,3.3,3.6,3.1,2.9,2.6,627,346,281,99.52747345,99.42649078,99.53565979,NA,NA,NA,91.34924316,93.75598145,93.57550049,98,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,22.8,23.1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2020,4.10909E+11,5.103049094,8800376,21318.63457,2966.577792,68.63343112,26.817036,51.13417881,1226.083976,3.636208271,274.3064615,123.6310812,2923.852344,3295.313746,6027.469735,7328.550507,NA,NA,NA,NA,NA,NA,NA,NA,99.6,268,485,217,3.8,3.2,3.5,3,2.8,2.6,609,337,272,99.51439667,99.42015076,99.52194214,NA,NA,NA,91.99440765,94.47271729,94.28900146,98,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,23.1,23.2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2021,4.89736E+11,3.869452317,8942924,22313.73095,2667.36025,72.12406144,25.71865757,45.62266212,1417.545313,4.137349261,295.2054608,123.6310812,3158.251149,4051.135848,5815.547577,7920.004688,NA,NA,NA,NA,NA,NA,NA,NA,99.5,267,482,215,3.7,3.2,3.5,3,2.8,2.5,604,334,270,99.50131226,99.41381073,99.50823212,NA,NA,NA,92.64143372,95.19165039,95.00482941,98,NA,NA,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,23.3,23.3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2022,5.25159E+11,4.357433463,9103151,22313.73095,2667.36025,72.12406144,25.71865757,45.62266212,1417.545313,4.137349261,295.2054608,123.6310812,3158.251149,4051.135848,5815.547577,7920.004688,NA,NA,NA,NA,NA,NA,NA,NA,99.6,266,481,215,3.7,3.1,3.4,2.9,2.7,2.5,602,333,269,99.48822021,99.40746307,99.49451447,NA,NA,NA,93.29031372,95.91278076,95.72299194,98,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,23.6,23.4,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2023,5.13394E+11,3.142858117,9256314,21085.46894,2074.691742,65.35057351,44.58199514,48.47312913,1065.377778,3.340668896,292.948045,83.3756725,2940.566527,3757.480275,5770.76202,7135.298777,NA,NA,NA,NA,NA,NA,NA,NA,99.5,259,468,209,3.6,3.1,3.4,2.9,2.7,2.5,588,325,263,99.47510529,99.40112305,99.48080444,NA,NA,NA,93.9410553,96.63609314,96.44350433,98,NA,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.14810567,23.82353308,23.48732933,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2024,5.42285E+11,3.099562223,9387021,21667.08993,2158.109002,65.82001781,44.84045394,47.08547719,1086.234045,3.091908261,301.3434443,83.5518496,3037.513534,3875.646096,5943.080608,7294.603672,NA,NA,NA,NA,NA,NA,NA,NA,99.5,256.0425063,455.0026183,205.7719876,3.574344169,3.024087168,3.34514095,2.825200297,2.649630248,2.432191637,574.0607761,321.253267,257.1715148,99.46199036,99.39478302,99.46708679,NA,NA,NA,94.63822937,97.36161041,97.16950226,98,NA,NA,NA,15.10563937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.11524633,24.05838424,23.57030829,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2025,6.10752E+11,3.096099796,9517181,22248.71093,2241.526261,66.28946211,45.09891274,45.69782525,1107.090312,2.843147625,309.7388437,83.72802671,3134.460542,3993.811918,6115.399195,7453.908567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2026,6.66407E+11,2.904788026,9647689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2027,6.97005E+11,2.841576467,9778888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2028,7.30133E+11,2.774035602,9910678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2029,7.63966E+11,2.709854716,10042407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2030,7.99062E+11,2.646927021,10175954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2031,8.33328E+11,2.591872265,10312940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2032,8.67595E+11,2.541166076,10449058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Asia and Oceania,High income,Developed economies,2033,9.01861E+11,2.494313081,10583564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
