ISO3,M49,Country_name,Region.Name,Developed.Developing,Income.group,TimePeriod,GDP.nominal..USD.million.,Pop..million.,CV_CC,CV_GE,CV_ODA_PC,CV_TAX_GDP,CV_TDS,CV_FDI,CV_TDS_GDP,CV_TDS_PC,CV_FDI_PC,Foreign.direct.investment..net.inflows....of.GDP.,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,Total.function_per_capita,Economic.affairs_per_capita,Agriculture..forestry..fishing.and.hunting_per_capita,Fuel.and.energy_per_capita,Mining..manufacturing.and.construction_per_capita,Transport_per_capita,Communication_per_capita,Environment.protection_per_capita,Housing.and.community.amenities_per_capita,Health_per_capita,Education_per_capita,Social.protection_per_capita,Special.others_per_capita,X1.78,X1.79,X1.80,X1.82,X1.81,X1.83,X1.84,X1.85,X1.77,X1.61,X1.59,X1.60,X1.64,X1.63,X1.62,X1.58,X1.56,X1.57,X1.65,X1.67,X1.66,X1.68,X1.69,X1.70,X1.72,X1.71,X1.73,X1.75,X1.76,X1.74,X1.14,X1.16,X1.17,X1.18,X1.19,X1.20,X1.21,X1.22,X1.23,X1.24,X1.25,X1.26,X1.27,X1.28,X1.32,X1.33,X1.34,X1.29,X1.30,X1.31,X1.35,X1.36,X1.37,X1.38,X1.39,X1.40,X1.41,X1.42,X1.43,X1.44,X1.45,X1.46,X1.47,X1.48,X1.49,X1.50,X1.51,X1.52,X1.53,X1.54,X1.55,X1.15,X1.1,X1.2,X1.3,X1.6,X1.8,X1.10,X1.12,X1.4,X1.7,X1.9,X1.11,X1.13,X1.5
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2001,7087000000,45771139,2.385173976,5.978437424,2.745616581,2.257140411,15916497.2,15290000,0.224587233,0.347740903,0.334053299,0.215747143,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,44.6,43.1,46.1,1015.2,2162,1146.8,11.03333333,535.4333333,57,42469,75102,32633,94.4,79.5,87.1,79.3,72.3,64.9,90713,50634,40079,28.6428318,19.73672676,52.47013092,70.65723419,74.22874451,83.02182007,56.05643845,66.59282684,58.92317963,73,53,54.66666667,54,43.1,78.0625,78.76875,78.40625,NA,NA,NA,NA,NA,75.8,13.66666667,10.16666667,11.95555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.8,3.2,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2002,6878000000,46232653,3.174603224,5.94594574,2.574587246,2.00104717,17976978.7,17709000,0.261369274,0.388837273,0.383040965,0.257473103,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,43.4,41.8,44.9,985.3,2101.8,1116.5,11.36666667,551.2666667,58.15,41655,73658,32003,91.8,77.2,84.7,77.4,70.5,63.3,88497,49443,39054,30.18470955,21.1347065,54.17477417,70.65723419,74.22874451,83.02182007,56.69626617,65.98826599,59.241436,79,60,59.33333333,60,42.6,78.225,78.6375,78.4125,NA,NA,NA,NA,NA,75.8,14.93333333,11.83333333,13.41111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,1.9,3.3,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2003,8826000000,46667192,1.587301612,4.864864826,2.678969771,2.210411864,19416878.1,1855150000,0.219996353,0.416071276,39.75276678,21.01914797,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,42,40.5,43.6,953.8,2037.5,1083.7,11.7,567.1,59.3,40258,71223,30965,89.2,74.9,82.2,75.4,68.8,61.8,85304,47670,37634,31.75992012,22.56962967,55.89796829,70.65723419,74.22874451,83.02182007,57.33609009,65.38370514,59.55522156,78,67,64,66,41.9,78.3875,78.50625,78.41875,NA,NA,NA,NA,NA,75.8,16.2,13.5,14.86666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,2.1,3.5,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2004,10688000000,47068772,0.492610842,1.99004972,2.622757971,3.272456656,21762350.7,729930000,0.203614808,0.462352209,15.50773409,6.82943488,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,40.7,39.2,42.3,919.6,1966.6,1047,11.06666667,532.4833333,60.45,38375,67864,29489,86.5,72.5,79.7,73.4,66.9,60.1,81207,45405,35802,33.36835861,24.04149437,57.63971329,70.65723419,74.22874451,83.02182007,57.97591782,64.77914429,59.86449051,82,67.22857143,64.84285714,66.47142857,41.3,78.55,78.375,78.425,NA,NA,NA,NA,NA,75.8,17.46666667,15.16666667,16.32222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,2.2,3.7,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2005,12051000000,47438365,0.48780489,3.431372643,3.053014197,3.881778356,24887892.7,110350000,0.20652139,0.524636393,2.326176292,0.915691644,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,39.4,37.9,41,883.4,1891,1007.6,10.43333333,497.8666667,61.6,36460,64469,28009,83.7,70,77.1,71.3,65,58.3,77059,43130,33929,35.0099411,25.55030251,59.40001297,70.65723419,74.22874451,83.02182007,58.61574554,64.17457581,60.16921616,73,67.45714286,65.68571429,66.94285714,40.6,78.7125,78.24375,78.43125,NA,NA,NA,NA,NA,75.8,18.73333333,16.83333333,17.77777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,2.4,3.8,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2006,13502000000,47785135,0.48780489,3.902439117,3.049274774,3.973537691,56644417.9,724245000,0.419526129,1.185398302,15.15628239,5.363983114,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,38.1,36.6,39.7,844.8,1810,965.2,9.8,463.25,62.75,34840,61592,26752,80.8,67.5,74.4,69,62.9,56.4,73350,41076,32274,36.68422699,27.09605217,61.17885971,70.65723419,74.22874451,83.02182007,59.25556946,63.57001495,60.46930695,82,67.68571429,66.52857143,67.41428571,39.9,78.875,78.1125,78.4375,NA,NA,NA,NA,NA,75.8,20,18.5,19.23333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,2.5,4,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2007,17745000000,48125043,0.485436887,3.883495092,4.070437909,4.065297025,78719290.6,2194000,0.443613923,1.635724057,0.04558957,0.012364046,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,36.8,35.3,38.3,804,1724.2,920.3,9.166666667,428.6333333,63.9,33447,59107,25660,77.9,64.9,71.6,66.7,60.8,54.5,70028,39264,30764,38.3914566,28.67874527,62.97626114,70.65723419,74.22874451,83.02182007,59.89539719,62.9654541,60.76480484,86,67.91428571,67.37142857,67.88571429,39.1,79.0375,77.98125,78.44375,NA,NA,NA,NA,NA,75.8,21.26666667,20.16666667,20.68888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.7,4.2,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2008,25313000000,48390793,0.970873773,2.91262126,11.04741811,4.15705636,88535450,603425000,0.34976277,1.829592873,12.46983078,2.383854146,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,35.5,34,37,761.7,1635.5,873.8,8.533333333,394.0166667,66.13333333,38032,68255,30223,107.2,94.7,101.1,76.6,70.8,64.8,98968,54052,44916,40.13153839,30.2983799,64.79221344,70.65723419,74.22874451,83.02182007,60.5352211,62.36089325,61.05566788,85,68.14285714,68.21428571,68.35714286,38.4,79.2,77.85,78.45,NA,NA,NA,NA,NA,75.8,22.53333333,21.83333333,22.14444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,2.8,4.4,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2009,30675000000,48660459,0.478468895,1.91387558,7.315247846,4.248815694,111493940.8,27150000,0.36346843,2.291263648,0.557947881,0.088508557,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,34.2,32.8,35.7,724.1,1556.7,832.6,7.9,359.4,68.36666667,30368,53641,23273,71.9,59.8,66,62,56.4,50.6,62977,35367,27610,41.9040184,31.95495796,66.62670898,70.65723419,74.22874451,83.02182007,60.82421494,61.59824371,61.04632187,90,68.37142857,69.05714286,68.82857143,37.7,79.3625,77.71875,78.45625,NA,NA,NA,NA,NA,75.8,23.8,23.5,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,3,4.6,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2010,37851000000,49024382,0.476190478,2.392344475,7.235175595,4.340575029,241866322,6669403000,0.638995857,4.933592472,136.0425716,17.62015006,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,33,31.6,34.5,694,1493.3,799.3,7.714285714,350.3142857,70.6,29009,51200,22191,68.9,57.2,63.2,59.6,54.2,48.5,59889,33650,26239,43.70949554,33.64847565,68.47976685,70.65723419,74.22874451,83.02182007,61.11338806,60.8386879,61.03403854,90,68.6,69.9,69.3,37.1,79.525,77.5875,78.4625,NA,NA,NA,NA,NA,74.51428571,29.3,26.08571429,27.54285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,3.1,4.8,0,NA,NA,NA,29826,2111,12035,15680,27715,12,27,13,11,12
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2011,53250000000,49419820,0.947867274,2.369668245,7.688238342,4.432334363,216555083.8,1117686000,0.406676214,4.381948048,22.61614874,2.098940845,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,32,30.6,33.4,668.9,1440.2,771.4,7.528571429,341.2285714,68.86666667,27661,48808,21147,66.1,54.7,60.5,57.3,52.1,46.6,56912,32013,24899,45.34767151,35.37894058,69.66520691,70.65723419,74.25223541,83.02182007,61.40273285,60.08222961,61.01879883,84,65.26666667,69.05,67.51666667,36.5,79.6875,77.45625,78.46875,NA,NA,NA,NA,NA,73.22857143,34.8,28.67142857,31.48571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,3.3,5,0,NA,NA,NA,40128,2995,16196,20937,37133,16,37,16,15,15
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2012,58374000000,49837446,13.74407578,4.265402794,10.12342292,4.524093697,1154062339,496877000,1.977014319,23.15653051,9.969953115,0.851195738,12218,5508,553,1712,2455,313,108,6,283,453,921,260,5155,245.1570251,110.5193071,11.09607422,34.35168006,49.26014868,6.280418142,2.167045237,0.120391402,5.678461131,9.089550857,18.48008022,5.216960757,103.4362796,31.2,29.8,32.6,649.1,1397.8,748.8,7.342857143,332.1428571,67.13333333,26433,46635,20202,63.4,52.3,58,55,50,44.8,54200,30516,23684,46.79631042,37.14634705,70.11964417,70.65723419,74.27585602,83.02182007,61.69225693,59.32886887,61.00058746,84,61.93333333,68.2,65.73333333,36,79.85,77.325,78.475,NA,NA,NA,NA,NA,71.94285714,40.3,31.25714286,35.42857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,3.4,5.2,0,NA,NA,NA,53709,4031,22308,27370,49678,21,49,22,19,20
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2013,62656000000,50262658,16.11374474,3.791469097,78.31099773,5.529567589,2459832643,584298000,3.9259331,48.9395655,11.62489258,0.932549157,14405,7444,667,3333,2263,379,279,26,491,520,1079,315,5054,286.5944734,148.1019965,13.27028905,66.31165427,45.02348443,7.540389129,5.550840546,0.517282632,9.768683542,10.34565263,21.46722921,6.267078036,100.5517854,30.5,29.2,31.8,632.7,1362.9,730.2,7.157142857,323.0571429,65.4,25394,44756,19362,60.8,50.1,55.6,53,48.1,43,51838,29214,22624,48.26599121,38.95069504,70.57407379,70.65723419,74.29946899,83.02182007,61.98195648,58.57859802,60.97942734,75,58.6,67.35,63.95,35.6,80.0125,77.19375,78.48125,NA,NA,NA,NA,NA,70.65714286,45.8,33.84285714,39.37142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,3.6,5.3,0,NA,NA,NA,67643,4925,28503,34215,62718,26,58,28,23,25
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2014,65404000000,50681634,20.19230843,8.653845787,27.3168101,5.840928925,619643193.9,946223000,0.947408712,12.22618817,18.6699387,1.446735674,16714,8933,740,4127,2773,380,159,7,609,672,1260,388,5598,329.7841581,176.2571428,14.60094992,81.42989234,54.71410018,7.497785095,3.137231132,0.138117094,12.01618717,13.25924101,24.86107689,7.655633202,110.4542131,29.9,28.5,31.2,618.4,1332.9,714.5,6.971428571,313.9714286,63.66666667,24526,43194,18668,58.5,48,53.4,51,46.3,41.3,49857,28155,21702,49.75711441,40.79198456,71.02850342,70.65723419,74.32333374,83.02182007,62.27183533,57.83142471,60.9552536,88,55.26666667,66.5,62.16666667,35.3,80.175,77.0625,78.4875,NA,NA,NA,NA,NA,69.37142857,51.3,36.42857143,43.31428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,3.7,5.6,0,NA,NA,NA,85361,5683,36309,43369,79678,33,66,34,29,31
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2015,59330000000,51089056,21.4285717,8.095237732,22.87186185,6.01128504,501565507.5,3141380000,0.845382618,9.817474559,61.48831562,5.294758132,15256,7290,654,3793,1611,396,97,7,554,647,1333,511,5654,298.6158131,142.6920082,12.80117605,74.24290635,31.53317219,7.751170818,1.898645377,0.137015646,10.84380968,12.6641604,26.09169369,10.00214214,110.6694945,29.2,27.9,30.6,605.2,1305.6,700.4,6.785714286,304.8857143,61.93333333,23789,41879,18090,56.3,46.1,51.3,49.2,44.6,39.8,48165,27224,20941,51.27312088,42.67021561,71.48294067,70.65723419,74.34905243,83.02182007,62.56188583,57.08734894,60.9272995,89,51.93333333,65.65,60.38333333,34.9,80.3375,76.93125,78.49375,NA,NA,NA,NA,NA,68.08571429,56.8,39.01428571,47.25714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,3.9,5.8,0,NA,NA,NA,106320,6916,45617,53787,99404,40,79,42,36,39
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2016,62839000000,51495696,31.4285717,14.76190472,29.84055515,7.175859836,739739299.6,2929606000,1.177197759,14.36507042,56.89030788,4.662082465,13393,6039,486,3182,1319,321,280,34,414,570,1297,510,4980,260.079988,117.2719367,9.437681938,61.79157186,25.6137911,6.233530662,5.437347618,0.660249354,8.039506836,11.06888622,25.18657093,9.903740305,96.70711121,28.6,27.3,29.9,592.4,1279.7,687.2,6.6,295.8,60.2,23198,40774,17576,54.3,44.4,49.5,47.5,43.1,38.4,46752,26462,20290,52.81341553,44.585392,71.9373703,70.65723419,74.37674713,83.02182007,62.85211563,56.34636307,60.89505768,90,48.6,64.8,58.6,34.6,80.5,76.8,78.5,98.6,97.7,98.1,69.5,64.4,66.8,62.3,41.6,51.2,80.6,75.8,78,57.8,59.1,58.5,82.1,67.8,75,15.4,16.2,15.9,19.1,23.2,21.3,58.5,56.5,57.4,59.3,52.8,55.8,7.9,4.1,6,0,NA,NA,NA,127402,7298,54719,65385,120104,47,82,50,43,46
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2017,66083000000,51894938,32.38095093,12.85714245,29.72044357,6.077742329,644379922.1,4408891000,0.975106944,12.41700919,84.95801652,6.671747651,15280,6803,673,3448,1359,625,147,4,503,802,1312,567,5840,294.4410493,131.0917839,12.96850957,66.44193312,26.18752526,12.04356386,2.832646221,0.077078809,9.692660197,15.45430115,25.28184926,10.92592114,112.5350607,27.8,26.4,29.1,577.2,1249.1,671.9,7,314.95,60.2,22436,39433,16997,52.4,42.7,47.7,45.9,41.6,37.1,45148,25570,19578,54.37704849,46.53750992,72.39180756,70.65723419,74.40642548,83.02182007,63.14252472,55.60847855,60.8580513,89,48.6,64.8,58.6,34.9,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,4.3,6.2,0,NA,NA,NA,146826,7669,62633,76524,139157,54,85,56,50,53
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2018,67491000000,52272247,30,12.85714245,32.74854138,2.756971253,833325056.1,2891919000,1.234720268,15.94201711,55.32417613,4.284895764,5718,2322,244,1368,363,184,131,19,216,244,554,253,2143,109.3888311,44.4212777,4.667868975,26.17067523,6.94441163,3.520032341,2.506109982,0.3634816,4.132211879,4.667868975,10.59835825,4.840044469,40.99689841,26.9,25.6,28.3,561.3,1216.8,655.6,7.4,334.1,60.2,21534,37831,16297,50.5,41.1,46,44.4,40.2,35.8,43287,24533,18754,55.96328354,48.52656937,72.84623718,70.65723419,74.4382019,83.02182007,63.43310928,54.87368393,60.81572342,91,48.6,64.8,58.6,35.4,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,4.5,6.5,0,NA,NA,NA,166969,7887,70457,88625,159082,61,87,63,58,60
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2019,75282000000,52640713,30,10.47619057,38.84692693,6.017652477,695453888.5,2508877000,0.923798369,13.21133109,47.66039168,3.332638612,14086,6014,668,3436,1079,573,179,25,611,610,1383,641,4880,267.587561,114.2461729,12.68979772,65.27267212,20.49744273,10.88511092,3.400409869,0.474917579,11.60698564,11.58798894,26.2724405,12.17688674,92.70391151,26.2,24.9,27.5,544.6,1182.9,638.3,7.4,334.1,60.2,20677,36305,15628,48.8,39.7,44.4,42.9,38.9,34.5,41513,23545,17968,57.57081604,50.55257416,73.30066681,70.65723419,74.47195435,83.02182007,63.72386932,54.14198685,60.76766586,90,48.6,64.8,58.6,35.9,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,4.7,6.7,0,NA,NA,NA,184624,7927,77007,99690,176697,67,88,68,64,66
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2020,76987000000,53016522,27.1428566,14.76190472,54.15810132,6.017652477,602182487.1,1907154040,0.782187236,11.3583929,35.97282447,2.477241664,14086,6014,668,3436,1079,573,179,25,611,610,1383,641,4880,267.587561,114.2461729,12.68979772,65.27267212,20.49744273,10.88511092,3.400409869,0.474917579,11.60698564,11.58798894,26.2724405,12.17688674,92.70391151,25.5,24.2,26.9,529.9,1153.1,623.1,7.4,334.1,60.2,19773,34760,14987,47.1,38.3,42.9,41.4,37.6,33.5,39727,22510,17217,58.81552887,52.05921555,73.75510406,70.65723419,74.5076828,83.02182007,64.01480865,53.41338348,60.71341324,84,48.6,64.8,58.6,36.6,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4.9,7,0,NA,NA,NA,199232,7697,82151,109384,191535,71,86,72,70,71
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2021,55232000000,53387102,15.71428585,7.619047642,28.2423386,6.017652477,883127740,2066606470,1.598942171,16.54196813,38.7098455,3.741683209,14086,6014,668,3436,1079,573,179,25,611,610,1383,641,4880,267.587561,114.2461729,12.68979772,65.27267212,20.49744273,10.88511092,3.400409869,0.474917579,11.60698564,11.58798894,26.2724405,12.17688674,92.70391151,25.1,23.8,26.5,517.7,1128.4,610.7,7.4,334.1,60.2,18976,33299,14323,45.6,36.9,41.4,40.2,36.4,32.3,38012,21594,16418,59.5047493,52.7589798,74.20953369,70.65723419,74.54564667,83.02182007,64.30591583,52.68787766,60.6522789,37,48.6,64.8,58.6,37.4,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,5.2,7.3,0,NA,NA,NA,200450,6587,87001,106862,193863,71,70,76,67,71
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2022,67403000000,53756787,12.73584938,5.660377502,18.61684325,6.017652477,946169169.1,1238500000,1.403749342,17.60092487,23.03895134,1.837455306,14086,6014,668,3436,1079,573,179,25,611,610,1383,641,4880,267.587561,114.2461729,12.68979772,65.27267212,20.49744273,10.88511092,3.400409869,0.474917579,11.60698564,11.58798894,26.2724405,12.17688674,92.70391151,24.9,23.5,26.3,508.4,1109.7,601.3,7.4,334.1,60.2,18216,31964,13748,44.2,35.7,40,38.9,35.2,31.3,36465,20720,15745,59.57403946,52.7589798,74.20953369,70.65723419,74.58558655,83.02182007,64.30591583,52.68787766,60.61475372,71,48.6,64.8,58.6,38.5,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,5.5,7.5,44,NA,NA,NA,208480,6137,86509,115834,202343,73,65,75,72,73
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2023,62299000000,54133798,11.79245281,3.773584843,21.07262023,6.017652477,911689358.1,1520172000,1.463409297,16.84140762,28.08175403,2.440122634,13812.72332,6186.873518,624.229249,3584.205534,1024.217391,512.916996,191.916996,23.67193676,582.4268775,616.0909091,1321.43083,594.5652174,4736.426877,263.5096243,118.1853649,11.9006777,68.62109164,19.40565373,9.777317045,3.672211306,0.452637593,11.13346973,11.76252883,25.21552076,11.35019284,90.20631173,24.7,23.3,26.1,499.9,1092.6,592.7,7.4,334.1,60.2,17515,30732,13217,42.7,34.6,38.7,37.7,34.1,30.3,35008,19888,15120,59.64718246,52.7589798,74.20953369,70.65723419,74.62774658,83.02182007,64.30591583,52.68787766,60.57513428,71,48.6,64.8,58.6,39.7,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.910325263,5.6924585,7.808220903,76,NA,NA,NA,216757,5480,90132,121145,211277,75,60,77,74,75
MMR,104,Myanmar,Asia and Oceania,Developing economies,Lower middle income,2024,61653000000,54500091,8.904371646,0.26229337,28.96458498,5.195959264,885717852.9,1095317000,1.436617606,16.25167659,20.09752608,1.776583459,13891.52273,6215.160079,627.9693676,3682.704545,943.1956522,524.3339921,196.2687747,24.64822134,598.6798419,624.736166,1343.36166,613.3586957,4711.549407,264.3227601,118.4197546,11.9403913,70.41179434,17.71703723,9.97697625,3.749475116,0.470944408,11.42813932,11.90224599,25.58196784,11.69414878,89.43581653,24.5,23.1,25.9,492.4,1076.8,584.4,7.4,334.1,60.2,16157.82123,28232.28121,12073.70193,36.33007237,29.08541524,32.3913763,35.23128502,31.36343676,27.91002125,31097.08092,18105.49901,12376.04707,59.72397614,52.7589798,74.20953369,70.65723419,74.67201233,83.02182007,64.30591583,52.68787766,60.53353882,71,48.6,64.8,58.6,40.90000998,80.5,76.8,78.5,NA,NA,NA,NA,NA,66.8,62.3,41.6,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22197589,5.968101611,8.084627553,83,NA,NA,NA,218222,5197,91703,121322,213025,75,59,78,73,75
